,dataset,pipeline,signal,iteration,f1,recall,precision,observed,expected,tn,fp,fn,tp,status,elapsed,split,run_id
0,YAHOOA4,arima,A4Benchmark-TS31,0,0.5714285714285715,0.5,0.6666666666666666,"[[539.0, 612.0, 0.6858965584440294], [1212.0, 1313.0, 0.2095380211136136], [1329.0, 1432.0, 0.37134722479844573]]","[[40, 40], [198, 198], [1261, 1261], [1378, 1378]]",,1,2,2,OK,29.877932,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS32,0,0.4285714285714285,0.2727272727272727,1.0,"[[753.0, 911.0, 0.1452563866678246], [1325.0, 1427.0, 0.29718973954611916]]","[[124, 124], [133, 133], [327, 327], [554, 554], [802, 802], [860, 860], [1087, 1087], [1149, 1149], [1289, 1289], [1374, 1374], [1632, 1632]]",,0,8,3,OK,25.666165,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS33,0,0.6666666666666666,0.5,1.0,"[[1067.0, 1146.0, 0.0563688922875997], [1272.0, 1374.0, 0.19472348947738258]]","[[171, 171], [1023, 1023], [1095, 1095], [1322, 1322]]",,0,2,2,OK,24.84568,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS34,0,0.6666666666666666,0.5,1.0,"[[251.0, 314.0, 0.545528863444083], [649.0, 754.0, 0.8187818747688966], [1415.0, 1519.0, 0.5588745566382308], [1547.0, 1649.0, 0.3958375570098761]]","[[9, 9], [70, 70], [185, 185], [190, 190], [261, 261], [699, 699], [1464, 1464], [1596, 1596]]",,0,4,4,OK,27.044149,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS35,0,0.4705882352941176,0.3333333333333333,0.8,"[[395.0, 466.0, 0.5252201133113791], [1010.0, 1111.0, 0.3337613159610937], [1286.0, 1428.0, 0.26438127567904907], [1570.0, 1670.0, 0.08381173941498811]]","[[35, 35], [38, 38], [139, 139], [142, 142], [165, 165], [190, 190], [231, 231], [733, 733], [1059, 1059], [1335, 1335], [1375, 1375], [1619, 1619]]",,1,8,4,OK,26.654643,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS36,0,0.8,0.6666666666666666,1.0,"[[364.0, 505.0, 0.22762680242004454], [597.0, 697.0, 0.08070082107900253], [707.0, 815.0, 0.260489812894125], [926.0, 1027.0, 0.14408105699487678], [1196.0, 1304.0, 0.4548676140281483]]","[[413, 413], [454, 454], [646, 646], [756, 756], [760, 760], [776, 776], [975, 975], [1243, 1243], [1246, 1246], [1250, 1250], [1349, 1349], [1419, 1419], [1526, 1526], [1629, 1629], [1646, 1646]]",,0,5,10,OK,25.257533,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS37,0,0.8571428571428571,1.0,0.75,"[[840.0, 993.0, 0.18096289135118374], [1008.0, 1111.0, 0.12713037588855397], [1163.0, 1230.0, 0.10957753651435696]]","[[890, 890], [941, 941], [1057, 1057]]",,1,0,3,OK,26.242254,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS38,0,0.75,0.6666666666666666,0.8571428571428571,"[[657.0, 757.0, 0.0008286775068873699], [794.0, 899.0, 0.6400502550494366], [1056.0, 1158.0, 0.31123744734913306], [1163.0, 1230.0, 0.15355175441931196], [1323.0, 1427.0, 0.6285048926818112]]","[[280, 280], [349, 349], [383, 383], [706, 706], [843, 843], [845, 845], [1081, 1081], [1105, 1105], [1373, 1373]]",,1,3,6,OK,26.695829,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS39,0,0.8148148148148148,0.6875,1.0,"[[251.0, 308.0, 0.9451683167828719], [455.0, 556.0, 0.050730856891460355], [566.0, 666.0, 0.08347850711080508], [680.0, 818.0, 0.11656164548981526], [1078.0, 1180.0, 0.234517358250587], [1236.0, 1336.0, 0.1367587154927123], [1364.0, 1510.0, 0.1601535463029778]]","[[83, 83], [255, 255], [504, 504], [615, 615], [729, 729], [757, 757], [781, 781], [860, 860], [966, 966], [1045, 1045], [1127, 1127], [1285, 1285], [1413, 1413], [1446, 1446], [1456, 1456], [1667, 1667]]",,0,5,11,OK,25.701133,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS3,0,0.7272727272727272,0.6666666666666666,0.8,"[[648.0, 722.0, 0.21913782645653213], [812.0, 918.0, 0.2513904862087432], [1268.0, 1368.0, 0.08572759629279166], [1390.0, 1493.0, 0.09440521796396012], [1499.0, 1600.0, 0.084773010365774]]","[[254, 254], [434, 434], [861, 861], [1317, 1317], [1439, 1439], [1548, 1548]]",,1,2,4,OK,25.633086,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS40,0,0.923076923076923,1.0,0.8571428571428571,"[[511.0, 775.0, 0.1881120014401809], [1008.0, 1058.0, 0.17412698620891257], [1133.0, 1237.0, 0.5878831169883617], [1616.0, 1680.0, 0.3637746408753109]]","[[560, 560], [570, 570], [653, 653], [722, 722], [1183, 1183], [1666, 1666]]",,1,0,6,OK,28.073014,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS41,0,0.375,0.2307692307692307,1.0,"[[276.0, 376.0, 0.2016804631299106], [1162.0, 1262.0, 0.059291340114279986]]","[[59, 59], [325, 325], [524, 524], [598, 598], [638, 638], [683, 683], [783, 783], [851, 851], [1003, 1003], [1082, 1082], [1211, 1211], [1225, 1225], [1387, 1387]]",,0,10,3,OK,24.666613,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS42,0,0.6666666666666666,0.5,1.0,"[[604.0, 709.0, 0.7682868877299344], [1224.0, 1384.0, 0.5590106157694779]]","[[238, 238], [596, 596], [654, 654], [1330, 1330]]",,0,2,2,OK,26.593541,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS43,0,0.5333333333333333,0.3636363636363636,1.0,"[[251.0, 325.0, 0.10465256482056254], [424.0, 535.0, 0.35874839870919567], [672.0, 774.0, 0.09833546790378761]]","[[60, 60], [228, 228], [274, 274], [473, 473], [483, 483], [721, 721], [1051, 1051], [1070, 1070], [1155, 1155], [1511, 1511], [1626, 1626]]",,0,7,4,OK,25.927953,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS44,0,0.72,0.5625,1.0,"[[537.0, 653.0, 0.2811820645806484], [886.0, 990.0, 0.4587525996451833], [1153.0, 1254.0, 0.07334074369703186], [1275.0, 1375.0, 0.11578522617508064], [1517.0, 1586.0, 0.17279404965809347]]","[[143, 143], [237, 237], [586, 586], [599, 599], [766, 766], [875, 875], [934, 934], [936, 936], [974, 974], [1098, 1098], [1202, 1202], [1218, 1218], [1324, 1324], [1566, 1566], [1617, 1617], [1624, 1624]]",,0,7,9,OK,26.587855,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS45,0,1.0,1.0,1.0,"[[556.0, 660.0, 0.33128034225591474], [828.0, 943.0, 0.2870950531582872], [1158.0, 1374.0, 0.3185690240082332], [1393.0, 1495.0, 0.22652546728787562]]","[[606, 606], [877, 877], [890, 890], [1207, 1207], [1232, 1232], [1322, 1322], [1442, 1442]]",,0,0,7,OK,25.290326,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS46,0,0.6153846153846153,0.4444444444444444,1.0,"[[736.0, 926.0, 0.1900730836387199], [1067.0, 1163.0, 0.032462036595706116], [1267.0, 1369.0, 0.08275124375027788]]","[[180, 180], [785, 785], [875, 875], [929, 929], [1039, 1039], [1111, 1111], [1220, 1220], [1315, 1315], [1387, 1387]]",,0,5,4,OK,24.9227,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS47,0,1.0,1.0,1.0,"[[1024.0, 1129.0, 0.41064017927822727]]","[[1074, 1074]]",,0,0,1,OK,23.913875,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS48,0,0.6666666666666666,0.5,1.0,"[[611.0, 713.0, 0.24464143374782868], [971.0, 1165.0, 0.5882485462487079], [1236.0, 1336.0, 0.09642002283828771], [1427.0, 1527.0, 0.0596771570177645], [1544.0, 1646.0, 0.28296935205760965]]","[[11, 11], [66, 66], [201, 201], [234, 234], [390, 390], [519, 519], [660, 660], [999, 999], [1083, 1083], [1285, 1285], [1476, 1476], [1594, 1594]]",,0,6,6,OK,25.907919,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS49,0,1.0,1.0,1.0,"[[489.0, 615.0, 0.2292104615789608], [797.0, 943.0, 0.41228439769773106], [1147.0, 1254.0, 0.2768794762120055], [1372.0, 1526.0, 0.32293969137786804]]","[[538, 538], [564, 564], [797, 797], [846, 846], [851, 851], [890, 890], [1197, 1197], [1421, 1421], [1473, 1473]]",,0,0,9,OK,25.340214,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS4,0,1.0,1.0,1.0,"[[804.0, 906.0, 0.4584207572897012], [1148.0, 1325.0, 0.32238089742832665], [1358.0, 1646.0, 0.04566097880902084]]","[[853, 853], [1197, 1197], [1270, 1270], [1407, 1407], [1502, 1502], [1595, 1595]]",,0,0,6,OK,24.67944,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS50,0,0.25,0.1428571428571428,1.0,"[[1091.0, 1154.0, 0.5520145956114678]]","[[572, 572], [626, 626], [871, 871], [1140, 1140], [1157, 1157], [1198, 1198], [1393, 1393]]",,0,6,1,OK,28.388431,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS51,0,0.6666666666666666,1.0,0.5,"[[395.0, 468.0, 0.22237069668809104], [808.0, 912.0, 0.30083754913185723]]","[[858, 858]]",,1,0,1,OK,25.941632,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS52,0,0.625,0.4545454545454545,1.0,"[[297.0, 398.0, 0.20222765804719853], [627.0, 776.0, 0.3442748212737302], [1339.0, 1440.0, 0.16272616561124512], [1503.0, 1604.0, 0.17756547706053197]]","[[142, 142], [346, 346], [676, 676], [724, 724], [798, 798], [878, 878], [1006, 1006], [1103, 1103], [1218, 1218], [1388, 1388], [1552, 1552]]",,0,6,5,OK,25.291646,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS53,0,1.0,1.0,1.0,"[[544.0, 648.0, 0.3680119257780914], [943.0, 1047.0, 0.5833878051126582]]","[[594, 594], [993, 993]]",,0,0,2,OK,24.886141,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS54,0,1.0,1.0,1.0,"[[616.0, 719.0, 0.14122635587543364], [775.0, 918.0, 0.26398765543851366]]","[[666, 666], [824, 824], [865, 865]]",,0,0,3,OK,23.706789,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS55,0,1.0,1.0,1.0,"[[683.0, 784.0, 0.14623494261985168], [1624.0, 1680.0, 0.05906534723746432]]","[[732, 732], [1673, 1673]]",,0,0,2,OK,25.724202,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS56,0,0.7692307692307693,0.625,1.0,"[[603.0, 703.0, 0.11900970185755494], [936.0, 1036.0, 0.0797178495306982], [1497.0, 1598.0, 0.10705241749284422]]","[[29, 29], [171, 171], [622, 622], [646, 646], [652, 652], [662, 662], [879, 879], [886, 886], [980, 980], [985, 985], [1030, 1030], [1033, 1033], [1429, 1429], [1542, 1542], [1546, 1546], [1632, 1632]]",,0,6,10,OK,26.510302,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS57,0,0.9090909090909092,0.8333333333333334,1.0,"[[653.0, 754.0, 0.18022187879341808], [845.0, 948.0, 0.29605436017374975], [1087.0, 1191.0, 0.28057219188620375], [1426.0, 1542.0, 0.20520819277037433]]","[[437, 437], [702, 702], [895, 895], [1137, 1137], [1475, 1475], [1489, 1489]]",,0,1,5,OK,25.028734,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS58,0,,0.0,0.0,"[[251.0, 323.0, 0.2897887053269436], [1094.0, 1154.0, 0.2655657014750696]]","[[149, 149], [421, 421], [450, 450], [637, 637], [752, 752], [1068, 1068], [1434, 1434], [1644, 1644]]",,2,8,0,OK,26.113336,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS59,0,0.6666666666666666,1.0,0.5,"[[827.0, 893.0, 0.7726445679758958], [989.0, 1094.0, 0.4638697002833306]]","[[1039, 1039]]",,1,0,1,OK,28.504199,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS5,0,0.9090909090909092,0.8333333333333334,1.0,"[[272.0, 407.0, 0.20016095434703815], [555.0, 660.0, 0.4934935888102631], [945.0, 1049.0, 0.3372797474066276], [1086.0, 1188.0, 0.09565730351041501]]","[[72, 72], [321, 321], [355, 355], [605, 605], [995, 995], [1135, 1135]]",,0,1,5,OK,25.97628,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS60,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"[[649.0, 751.0, 0.05824107409762528], [1257.0, 1358.0, 0.24326807759346694], [1554.0, 1656.0, 0.30379529256408133]]","[[171, 171], [1306, 1306], [1604, 1604]]",,1,1,2,OK,25.676436,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS61,0,1.0,1.0,1.0,"[[285.0, 388.0, 0.2522486780187774], [409.0, 510.0, 0.13679549293096488], [1274.0, 1379.0, 0.6204665957710145]]","[[334, 334], [458, 458], [1324, 1324]]",,0,0,3,OK,23.019763,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS62,0,0.5263157894736842,0.3571428571428571,1.0,"[[408.0, 575.0, 0.1552308288415257], [923.0, 1023.0, 0.27135408976718034], [1341.0, 1450.0, 0.465669049403937]]","[[80, 80], [114, 114], [131, 131], [180, 180], [226, 226], [457, 457], [524, 524], [759, 759], [1014, 1014], [1078, 1078], [1171, 1171], [1247, 1247], [1390, 1390], [1395, 1395]]",,0,9,5,OK,27.921099,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS63,0,0.7272727272727273,0.5714285714285714,1.0,"[[253.0, 354.0, 0.2524829895801916], [452.0, 558.0, 0.32632615138861004], [1246.0, 1428.0, 0.5052995065309748]]","[[64, 64], [85, 85], [246, 246], [302, 302], [501, 501], [1295, 1295], [1376, 1376]]",,0,3,4,OK,25.266225,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS64,0,0.888888888888889,0.8,1.0,"[[739.0, 845.0, 0.22081233017416052], [872.0, 983.0, 0.38167058930742265], [992.0, 1092.0, 0.1855758378484245]]","[[34, 34], [788, 788], [921, 921], [929, 929], [1041, 1041]]",,0,1,4,OK,26.665968,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS65,0,0.7499999999999999,0.6,1.0,"[[251.0, 370.0, 0.6072401041147246], [501.0, 606.0, 0.2609139816973806], [756.0, 857.0, 0.2523119143846749], [906.0, 1009.0, 0.2317352340912193], [1039.0, 1302.0, 0.2610608219360063]]","[[222, 222], [231, 231], [294, 294], [316, 316], [550, 550], [805, 805], [956, 956], [1088, 1088], [1152, 1152], [1245, 1245], [1249, 1249], [1325, 1325], [1367, 1367], [1424, 1424], [1662, 1662]]",,0,6,9,OK,26.81853,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS66,0,,0.0,,[],"[[203, 203]]",,0,1,0,OK,26.052268,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS67,0,0.88,0.7857142857142857,1.0,"[[364.0, 465.0, 0.2415094426837047], [612.0, 734.0, 0.17963459867591894], [737.0, 877.0, 0.17427729384990323], [1009.0, 1112.0, 0.45911297297747694], [1154.0, 1256.0, 0.27040180222922666], [1329.0, 1449.0, 0.882882744588696]]","[[175, 175], [298, 298], [413, 413], [661, 661], [682, 682], [786, 786], [817, 817], [865, 865], [1059, 1059], [1203, 1203], [1378, 1378], [1380, 1380], [1397, 1397], [1607, 1607]]",,0,3,11,OK,25.770418,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS68,0,1.0,1.0,1.0,"[[1294.0, 1399.0, 0.3189295216495162]]","[[1343, 1343]]",,0,0,1,OK,23.723303,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS69,0,0.4,0.5,0.3333333333333333,"[[299.0, 366.0, 0.01851228721994283], [1147.0, 1250.0, 0.3681939400168948], [1519.0, 1622.0, 0.5007429083435967]]","[[237, 237], [1569, 1569]]",,2,1,1,OK,25.069324,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS6,0,1.0,1.0,1.0,"[[251.0, 307.0, 0.3477895451569954], [368.0, 598.0, 0.08282835599418674], [783.0, 894.0, 0.20945425071891907], [1247.0, 1350.0, 0.26016538519715005]]","[[255, 255], [417, 417], [466, 466], [520, 520], [547, 547], [832, 832], [841, 841], [1296, 1296]]",,0,0,8,OK,23.99636,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS70,0,0.6666666666666666,0.5,1.0,"[[1164.0, 1266.0, 0.26475033480556326], [1500.0, 1601.0, 0.14577623219966118]]","[[29, 29], [178, 178], [1214, 1214], [1549, 1549]]",,0,2,2,OK,24.57776,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS71,0,0.5714285714285715,0.4,1.0,"[[709.0, 863.0, 0.1130232689114473], [884.0, 984.0, 0.05026292240358552], [987.0, 1088.0, 0.06012324904520062]]","[[49, 49], [112, 112], [441, 441], [533, 533], [758, 758], [810, 810], [933, 933], [1036, 1036], [1458, 1458], [1622, 1622]]",,0,6,4,OK,28.228062,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS72,0,0.7499999999999999,0.6,1.0,"[[386.0, 489.0, 0.6254559598621541], [986.0, 1169.0, 0.4862057441219783]]","[[138, 138], [258, 258], [435, 435], [1036, 1036], [1117, 1117]]",,0,2,3,OK,25.695558,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS73,0,1.0,1.0,1.0,"[[449.0, 553.0, 0.49286099564241825], [1000.0, 1166.0, 0.4579795678058511], [1416.0, 1519.0, 0.5022540245443559], [1618.0, 1680.0, 0.3342926174444827]]","[[499, 499], [1049, 1049], [1113, 1113], [1465, 1465], [1667, 1667]]",,0,0,5,OK,26.152536,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS74,0,0.8,1.0,0.6666666666666666,"[[490.0, 593.0, 0.3761115326733649], [635.0, 703.0, 0.19128341623762857], [1219.0, 1326.0, 0.6677417772277653]]","[[539, 539], [1269, 1269]]",,1,0,2,OK,25.680754,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS75,0,0.7000000000000001,0.5384615384615384,1.0,"[[666.0, 776.0, 0.07134209684370542], [840.0, 1042.0, 0.29649224586753226], [1200.0, 1300.0, 0.0851193273422484]]","[[74, 74], [150, 150], [218, 218], [713, 713], [716, 716], [720, 720], [725, 725], [889, 889], [989, 989], [1248, 1248], [1515, 1515], [1623, 1623], [1634, 1634]]",,0,6,7,OK,26.56635,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS76,0,0.5333333333333333,0.3636363636363636,1.0,"[[420.0, 583.0, 0.1308646575406589], [939.0, 1042.0, 0.37006985741896226]]","[[1, 1], [18, 18], [283, 283], [328, 328], [383, 383], [469, 469], [503, 503], [528, 528], [989, 989], [1280, 1280], [1353, 1353]]",,0,7,4,OK,26.843832,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS77,0,0.6666666666666666,0.5,1.0,"[[378.0, 482.0, 0.4438159866525568], [699.0, 875.0, 0.4335144199078987], [911.0, 1011.0, 0.034977158825280734], [1013.0, 1115.0, 0.10026378767729587], [1180.0, 1281.0, 0.1735387155912652]]","[[427, 428], [519, 519], [609, 609], [618, 618], [748, 748], [821, 821], [960, 960], [1062, 1062], [1229, 1229], [1445, 1445], [1500, 1500], [1582, 1582]]",,0,6,6,OK,26.895603,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS78,0,0.8333333333333333,0.7692307692307693,0.9090909090909092,"[[318.0, 461.0, 0.4398302818031264], [522.0, 622.0, 0.018739158048859585], [756.0, 914.0, 0.22964785569931287], [1002.0, 1058.0, 1.2772433901937195], [1163.0, 1263.0, 0.2521774844238081], [1389.0, 1492.0, 0.2667323750065072], [1516.0, 1680.0, 0.3010977812344575]]","[[134, 134], [330, 330], [367, 367], [401, 401], [571, 571], [805, 805], [875, 875], [922, 922], [982, 982], [1212, 1212], [1438, 1438], [1565, 1565], [1664, 1664]]",,1,3,10,OK,28.31261,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS79,0,0.4,0.3333333333333333,0.5,"[[971.0, 1089.0, 0.02598313708878498], [1091.0, 1195.0, 0.31596320158517605]]","[[429, 429], [633, 633], [1141, 1141]]",,1,2,1,OK,28.025588,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS7,0,0.7272727272727273,0.5714285714285714,1.0,"[[251.0, 327.0, 0.38749229077700115], [539.0, 613.0, 0.014955368853801132], [731.0, 859.0, 0.39019588081425477], [992.0, 1111.0, 0.20856418955722192], [1276.0, 1380.0, 0.5352257042299242], [1445.0, 1538.0, 0.10178156533762005]]","[[57, 57], [127, 127], [263, 263], [275, 275], [389, 389], [525, 525], [562, 562], [808, 808], [978, 978], [1041, 1041], [1057, 1057], [1326, 1326], [1494, 1494], [1548, 1548]]",,0,6,8,OK,28.711344,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS80,0,0.2666666666666666,0.1666666666666666,0.6666666666666666,"[[731.0, 813.0, 0.07024039901563461], [827.0, 893.0, 0.797827768278107], [1320.0, 1394.0, 0.12127322603626997]]","[[34, 34], [303, 303], [317, 317], [535, 535], [544, 544], [675, 675], [762, 762], [874, 874], [995, 995], [1029, 1029], [1106, 1106], [1264, 1264]]",,1,10,2,OK,27.101421,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS81,0,0.6153846153846153,0.4444444444444444,1.0,"[[385.0, 490.0, 0.36590044729776], [785.0, 887.0, 0.22146561605073292], [1043.0, 1218.0, 0.22398517192623904]]","[[21, 21], [170, 170], [435, 435], [834, 834], [1093, 1093], [1165, 1165], [1237, 1237], [1257, 1257], [1573, 1573]]",,0,5,4,OK,25.659414,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS82,0,0.782608695652174,0.6428571428571429,1.0,"[[251.0, 340.0, 0.2808996432781943], [547.0, 751.0, 0.2480833926440107], [761.0, 888.0, 0.18606777456638962], [1419.0, 1524.0, 0.7841532244988862], [1572.0, 1673.0, 0.3362973701860332]]","[[37, 37], [74, 74], [284, 284], [287, 287], [366, 366], [503, 503], [514, 514], [596, 596], [626, 626], [697, 697], [810, 810], [834, 834], [1469, 1469], [1621, 1621]]",,0,5,9,OK,25.75902,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS83,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"[[433.0, 534.0, 0.2399142664594738], [565.0, 665.0, 0.18086455765338436], [799.0, 866.0, 0.9144697950281105]]","[[482, 482], [614, 614], [690, 690]]",,1,1,2,OK,25.060518,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS84,0,0.8,0.6666666666666666,1.0,"[[393.0, 497.0, 0.7502508558022253], [888.0, 993.0, 0.43296546637193384]]","[[443, 443], [937, 937], [1245, 1245]]",,0,1,2,OK,25.833207,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS85,0,0.72,0.5625,1.0,"[[560.0, 738.0, 0.18686733857197965], [989.0, 1092.0, 0.46811620771947565], [1115.0, 1166.0, 0.20331540609189455], [1270.0, 1383.0, 0.04264209113765845]]","[[88, 88], [226, 226], [422, 422], [600, 600], [609, 609], [687, 687], [695, 695], [811, 811], [1038, 1038], [1138, 1138], [1199, 1199], [1249, 1249], [1319, 1319], [1331, 1331], [1350, 1350], [1663, 1663]]",,0,7,9,OK,25.740314,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS86,0,0.6956521739130436,0.5333333333333333,1.0,"[[529.0, 632.0, 0.2579815467628879], [736.0, 837.0, 0.011664797031747574], [851.0, 1015.0, 0.3796444630518262], [1331.0, 1505.0, 0.2525581785753949], [1555.0, 1656.0, 0.23140831827291955]]","[[58, 58], [338, 338], [356, 356], [365, 365], [374, 374], [492, 492], [507, 507], [579, 579], [785, 785], [900, 900], [960, 960], [1380, 1380], [1454, 1454], [1582, 1582], [1604, 1604]]",,0,7,8,OK,26.960685,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS87,0,1.0,1.0,1.0,"[[1567.0, 1670.0, 0.46550085167539046]]","[[1617, 1617]]",,0,0,1,OK,23.742082,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS88,0,0.7000000000000001,0.5384615384615384,1.0,"[[491.0, 593.0, 0.1342072463620497], [793.0, 895.0, 0.28950442314551517], [907.0, 1012.0, 0.20215899947399626], [1179.0, 1279.0, 0.1073090643409834], [1318.0, 1470.0, 0.14448353539809522]]","[[43, 43], [232, 232], [263, 263], [540, 540], [842, 842], [956, 956], [1066, 1066], [1228, 1228], [1367, 1367], [1419, 1419], [1463, 1463], [1626, 1626], [1676, 1676]]",,0,6,7,OK,25.51028,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS89,0,0.8750000000000001,0.7777777777777778,1.0,"[[486.0, 588.0, 0.6000262590551448], [937.0, 1122.0, 0.35173048875532287], [1169.0, 1269.0, 0.02644859165987022], [1311.0, 1431.0, 0.2986954821764364], [1571.0, 1671.0, 0.11938335414968755]]","[[30, 30], [70, 70], [535, 535], [986, 986], [1071, 1071], [1218, 1218], [1360, 1360], [1378, 1378], [1620, 1620]]",,0,2,7,OK,24.293908,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS8,0,0.8181818181818181,0.6923076923076923,1.0,"[[556.0, 656.0, 0.034765457057425606], [789.0, 895.0, 0.6679425938291113], [1066.0, 1168.0, 0.34320579766099296], [1273.0, 1375.0, 0.38359343598893386], [1471.0, 1669.0, 0.1625872222663428]]","[[264, 264], [268, 268], [348, 348], [384, 384], [557, 557], [605, 605], [839, 839], [1115, 1115], [1322, 1322], [1520, 1520], [1566, 1566], [1600, 1600], [1618, 1618]]",,0,4,9,OK,27.616733,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS90,0,0.8571428571428571,0.75,1.0,"[[251.0, 304.0, 1.1502556330664504], [446.0, 547.0, 0.17337719307712704], [660.0, 761.0, 0.1423568253190246], [1134.0, 1421.0, 0.16156980356108935]]","[[113, 113], [252, 252], [458, 458], [489, 489], [495, 495], [709, 709], [1183, 1183], [1285, 1285], [1305, 1305], [1368, 1368], [1620, 1620], [1664, 1664]]",,0,3,9,OK,24.263477,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS91,0,0.8,0.6666666666666666,1.0,"[[251.0, 453.0, 0.19020858090368425], [772.0, 965.0, 0.24676246780761876], [1289.0, 1389.0, 0.014881681344478698], [1440.0, 1542.0, 0.22864973878838848]]","[[93, 93], [283, 283], [285, 285], [325, 325], [401, 401], [516, 516], [821, 821], [912, 912], [1011, 1011], [1081, 1081], [1338, 1338], [1489, 1489]]",,0,4,8,OK,27.196516,False,be02c475-2
0,YAHOOA4,arima,A4Benchmark-TS92,0,0.9285714285714286,0.8666666666666667,1.0,"[[325.0, 425.0, 0.055310534035279385], [561.0, 704.0, 0.2354412816729948], [743.0, 918.0, 0.4840832877277896], [970.0, 1088.0, 0.17155769613954916], [1229.0, 1331.0, 0.2819984144398642], [1420.0, 1617.0, 0.31324657435590325]]","[[177, 177], [374, 374], [610, 610], [652, 652], [690, 690], [782, 782], [792, 792], [862, 862], [864, 864], [1019, 1019], [1036, 1036], [1172, 1172], [1278, 1278], [1469, 1469], [1565, 1565]]",,0,2,13,OK,26.103465,False,be02c475-2
